phantom1test1_insertion_0,332,326
phantom1test1_retraction_0,359,334
phantom1test2_insertion_0,388,322
phantom1test2_retraction_0,475,317
phantom1test3_insertion_0,315,319
phantom1test3_retraction_0,348,333
phantom4test4_insertion_0,343,374
phantom4test4_retraction_0,372,380
phantom1test5_insertion_0,348,395
phantom1test5_retraction_0,362,387
