phatom2test1_insertion_0,333,328
phatom2test1_zero_0,353,327
phatom2test1_retraction_0,0,0
phantom2test2_insertion_0,324,254
phantom2test2_zero_0,362,241
phantom2test3_insertion_0,348,331
phantom2test3_zero_0,384,331
phantom2test4_insertion_0,321,355
phantom2test4_zero_0,331,349
phantom2test5_insertion_0,325,365
phantom2test5_zero_0,330,353
