phantom4test1_insertion,574,472
phantom4test1_zeroing,575,469
phantom4test1_retraction,569,482
phantom4test2_insertion,575,512
phantom4test2_zeroing,577,508
phantom4test2_retraction,576,532
phantom4test3_insertion,573,521
phantom4test3_zeroing,575,523
phantom4test3_retraction,574,537
phantom4test4_insertion,569,516
phantom4test4_zeroing,572,509
phantom4test4_retraction,571,520
phantom4test5_insertion,552,522
phantom4test5_zeroing,558,526
phantom4test5_retraction,558,632
